CHROMOSOME	START	END	ELEMENT	SYMBOL
15	35121573	35122084	ENSG00000259592	PRELID1P4
15	24954986	24977850	ENSG00000273173	SNURF
15	21250180	21260147	ENSG00000258883	NBEAP4
15	44825747	44884694	ENSG00000259479	SORD2P
15	55355248	55498360	ENSG00000261771	DNAAF4-CCPG1
15	33293568	33310659	ENSG00000259446	RYR3-DT
15	35546154	35860199	ENSG00000248079	DPH6-DT
15	40929340	40939073	ENSG00000128917	DLL4
15	55611544	55743152	ENSG00000166450	PRTG
15	40694774	40732340	ENSG00000051180	RAD51
15	34790230	34795549	ENSG00000159251	ACTC1
15	43989061	43990184	ENSG00000185607	ACTBP7
15	21614118	21615051	ENSG00000285116	OR4H6BP
15	44288719	44415758	ENSG00000166734	GOLM2
15	22480439	22484840	ENSG00000281909	HERC2P7
15	42575606	42720998	ENSG00000159433	STARD9
15	22030900	22031846	ENSG00000283680	OR11K1P
15	48823741	48963919	ENSG00000185634	SHC4
15	42491233	42545356	ENSG00000092531	SNAP23
15	59659146	59689534	ENSG00000140299	BNIP2
15	47774219	47846266	ENSG00000259572	LINC01491
15	63276018	63309126	ENSG00000138613	APH1B
15	43870761	44195271	ENSG00000171877	FRMD5
15	22044476	22045400	ENSG00000285135	OR4Q1P
15	56244009	56445997	ENSG00000151575	TEX9
15	57591908	57714745	ENSG00000137878	GCOM1
15	44427622	44529038	ENSG00000137770	CTDSPL2
15	59105126	59125045	ENSG00000157456	CCNB2
15	62060503	62062434	ENSG00000259251	VPS13C-DT
15	22094522	22095472	ENSG00000183706	OR4N4
15	55408495	55418798	ENSG00000261652	C15orf65
15	59206843	59208588	ENSG00000171989	LDHAL6B
15	69160584	69272217	ENSG00000138604	GLCE
15	63121833	63142061	ENSG00000103642	LACTB
15	49106068	49155661	ENSG00000166200	COPS2
15	66702236	66782849	ENSG00000137834	SMAD6
15	58879050	58933679	ENSG00000137776	SLTM
15	22184967	22185402	ENSG00000259261	IGHV4OR15-8
15	44354691	44355692	ENSG00000250130	GAPDHP43
15	48988476	49046447	ENSG00000138593	SECISBP2L
15	63608618	63833948	ENSG00000103657	HERC1
15	35298249	35299440	ENSG00000259585	RBM17P4
15	42139034	42156636	ENSG00000168907	PLA2G4F
15	42548828	42569994	ENSG00000137814	HAUS2
15	59676757	59677321	ENSG00000259657	PIGHP1
15	22664359	22686213	ENSG00000276141	WHAMMP3
15	68930525	69062762	ENSG00000255346	NOX5
15	70635249	70637314	ENSG00000280515	SALRNA2
15	67819704	67834582	ENSG00000188779	SKOR1
15	70881342	70892433	ENSG00000129028	THAP10
15	68578993	68727806	ENSG00000103647	CORO2B
15	63046034	63049387	ENSG00000259498	TPM1-AS
15	64841883	64868002	ENSG00000241839	PLEKHO2
15	62066977	62070917	ENSG00000198535	C2CD4A
15	60004234	60061730	ENSG00000171956	FOXB1
15	35400691	35401768	ENSG00000259411	HNRNPA1P45
15	20960675	20961581	ENSG00000258855	OR11J2P
15	60053204	60054092	ENSG00000259558	MESTP2
15	40764068	40767708	ENSG00000137880	GCHFR
15	63321378	63381846	ENSG00000074410	CA12
15	67290636	67521844	ENSG00000259673	IQCH-AS1
15	33235552	33247621	ENSG00000215296	TMCO5B
15	41016807	41027893	ENSG00000259521	INO80-AS1
15	67541072	67542604	ENSG00000270964	MAP2K5-DT
15	59132434	59372871	ENSG00000157483	MYO1E
15	69803316	69804046	ENSG00000259496	GEMIN8P1
15	68818221	68946811	ENSG00000258484	SPESP1
15	44447577	44449344	ENSG00000259335	HNRNPMP1
15	70858714	70860162	ENSG00000259470	KRT8P9
15	69072926	69095820	ENSG00000212766	EWSAT1
15	62253730	62270680	ENSG00000260062	GOLGA2P11
15	40218500	40264890	ENSG00000259288	BUB1B-PAK6
15	63189560	63267776	ENSG00000166128	RAB8B
15	57706695	57782762	ENSG00000255529	POLR2M
15	72474330	72602987	ENSG00000166233	ARIH1
15	40278176	40307935	ENSG00000137841	PLCB2
15	68296532	68432163	ENSG00000137809	ITGA11
15	65530418	65578349	ENSG00000074696	HACD3
15	57319138	57325039	ENSG00000260172	LINC01413
15	40300670	40301820	ENSG00000259307	PLCB2-AS1
15	73443164	73560013	ENSG00000183324	REC114
15	73567012	73569294	ENSG00000281183	NPTN-IT1
15	70503907	70505928	ENSG00000259473	LINC02205
15	68749501	68750691	ENSG00000271232	CARS1P1
15	73873564	73889214	ENSG00000167139	TBC1D21
15	73560014	73634134	ENSG00000156642	NPTN
15	74890005	74902219	ENSG00000178802	MPI
15	68277745	68295862	ENSG00000169018	FEM1B
15	73994673	74047827	ENSG00000140464	PML
15	67254786	67502260	ENSG00000103599	IQCH
15	70615547	70616567	ENSG00000281264	SALRNA3
15	70796597	70802688	ENSG00000235420	RPL29P30
15	74919791	74938083	ENSG00000178741	COX5A
15	74097106	74098414	ENSG00000214702	COMMD4P2
15	74202705	74336472	ENSG00000140481	CCDC33
15	40872214	40874234	ENSG00000104140	RHOV
15	75388267	75388828	ENSG00000241890	RPL13P4
15	57953424	58497866	ENSG00000128918	ALDH1A2
15	73051710	73305205	ENSG00000067141	NEO1
15	77420412	77485607	ENSG00000140382	HMG20A
15	75724041	75727688	ENSG00000182950	ODF3L1
15	74445977	74461182	ENSG00000138629	UBL7
15	67627852	67629135	ENSG00000259512	HNRNPA1P5
15	68778535	68820897	ENSG00000140350	ANP32A
15	74748845	74756607	ENSG00000140505	CYP1A2
15	50182196	50236385	ENSG00000140284	SLC27A2
15	49156329	49156847	ENSG00000259467	NDUFAF4P1
15	78437431	78501453	ENSG00000136381	IREB2
15	67521131	67530146	ENSG00000189227	C15orf61
15	75023586	75117462	ENSG00000138621	PPCDC
15	73161779	73162928	ENSG00000259440	NPM1P43
15	74173710	74176872	ENSG00000129009	ISLR
15	74350768	74364620	ENSG00000260266	PPIAP46
15	74062780	74063785	ENSG00000260096	DNM1P33
15	73319859	73368958	ENSG00000138622	HCN4
15	75321397	75322693	ENSG00000259790	ANP32BP1
15	74630558	74696292	ENSG00000179151	EDC3
15	44402685	44427144	ENSG00000259595	CTDSPL2-DT
15	67542703	67807117	ENSG00000137764	MAP2K5
15	64911902	64958691	ENSG00000166839	ANKDD1A
15	74409289	74433958	ENSG00000138623	SEMA7A
15	40948736	40948869	ENSG00000259405	ISCA1P4
15	41981582	42051190	ENSG00000188089	PLA2G4E
15	73483196	73483943	ENSG00000259186	MRPS15P1
15	42800968	42802405	ENSG00000260799	KRT8P50
15	56005715	56007176	ENSG00000230183	CNOT6LP1
15	57246960	57247893	ENSG00000260689	HNRNPA3P11
15	75186651	75186968	ENSG00000240366	RPL36AP45
15	75251743	75252934	ENSG00000261205	NIFKP4
15	72041194	72041653	ENSG00000260576	EIF5A2P1
15	75843307	75901078	ENSG00000140367	UBE2Q2
15	78759206	78811464	ENSG00000136378	ADAMTS7
15	58691106	58693125	ENSG00000282100	HSP90AB4P
15	40250664	40252969	ENSG00000176753	PAK6-AS1
15	74379083	74390535	ENSG00000277718	LINC02255
15	78540405	78552417	ENSG00000041357	PSMA4
15	73143236	73143518	ENSG00000259691	FKBP1AP2
15	74337759	74367646	ENSG00000140459	CYP11A1
15	62082450	62083305	ENSG00000259466	NPM1P47
15	75299953	75302965	ENSG00000260357	DNM1P34
15	74826627	74831802	ENSG00000213578	CPLX3
15	74069857	74082550	ENSG00000159289	GOLGA6A
15	74179466	74212267	ENSG00000137868	STRA6
15	74836118	74843346	ENSG00000140474	ULK3
15	75674322	75712848	ENSG00000173546	CSPG4
15	41895933	41972557	ENSG00000103966	EHD4
15	75195643	75212169	ENSG00000167173	C15orf39
15	75903876	75942511	ENSG00000167196	FBXO22
15	58410569	58569844	ENSG00000166035	LIPC
15	82531653	82534139	ENSG00000259637	DNM1P38
15	73978926	73994622	ENSG00000067221	STOML1
15	50908672	51005895	ENSG00000081014	AP4E1
15	63390136	63438320	ENSG00000259459	LINC02568
15	49858238	50182817	ENSG00000104043	ATP8B4
15	43510958	43531620	ENSG00000166963	MAP1A
15	58434890	58498735	ENSG00000259293	LIPC-AS1
15	73925989	73952137	ENSG00000129038	LOXL1
15	65381484	65422947	ENSG00000103742	IGDCC4
15	57325472	57326447	ENSG00000260870	NDUFB10P1
15	70570958	70586606	ENSG00000280639	LINC02204
15	59594875	59640239	ENSG00000140297	GCNT3
15	76931738	76954393	ENSG00000117906	RCN2
15	41108878	41109178	ENSG00000259547	CYCSP2
15	75791470	75792683	ENSG00000261820	DNM1P49
15	63125872	63158021	ENSG00000185088	RPS27L
15	40894450	40903975	ENSG00000104142	VPS18
15	82355142	82420075	ENSG00000259429	UBE2Q2P2
15	74812716	74825757	ENSG00000140506	LMAN1L
15	46341354	46341599	ENSG00000259593	MTND5P40
15	56421544	56465137	ENSG00000138587	MNS1
15	49155656	49367869	ENSG00000156958	GALK2
15	78593052	78621295	ENSG00000080644	CHRNA3
15	71822291	72118577	ENSG00000066933	MYO9A
15	42359498	42412949	ENSG00000092529	CAPN3
15	82519590	82526412	ENSG00000277741	GOLGA6L17P
15	42537820	42548802	ENSG00000180979	LRRC57
15	55410525	55508234	ENSG00000256061	DNAAF4
15	58152606	58154407	ENSG00000259379	MTND5P32
15	74899992	74906883	ENSG00000178761	FAM219B
15	40735884	40755851	ENSG00000137824	RMDN3
15	82536750	82540459	ENSG00000182774	RPS17
15	58865006	58865303	ENSG00000259738	ZNF444P1
15	74957219	75021495	ENSG00000198794	SCAMP5
15	58065225	58071043	ENSG00000259285	ALDH1A2-AS1
15	57591904	57685364	ENSG00000263155	MYZAP
15	63544247	63601589	ENSG00000259248	USP3-AS1
15	78565520	78595269	ENSG00000169684	CHRNA5
15	59638062	59657541	ENSG00000140307	GTF2A2
15	50944663	50945996	ENSG00000259378	DCAF13P3
15	65327127	65378002	ENSG00000174498	IGDCC3
15	78277835	78299703	ENSG00000140395	WDR61
15	78340353	78348225	ENSG00000166426	CRABP1
15	70654554	70763558	ENSG00000137831	UACA
15	75336020	75343224	ENSG00000140365	COMMD4
15	84570649	84580175	ENSG00000259728	LINC00933
15	51056598	51105276	ENSG00000183578	TNFAIP8L3
15	74843730	74873365	ENSG00000140497	SCAMP2
15	62163535	62165285	ENSG00000205502	C2CD4B
15	75598083	75626469	ENSG00000169371	SNUPN
15	53513741	53762878	ENSG00000166415	WDR72
15	75935969	76059795	ENSG00000169752	NRG4
15	82472993	82513950	ENSG00000255769	GOLGA2P10
15	82298553	82334609	ENSG00000274376	ADAMTS7P1
15	76347904	76905444	ENSG00000140386	SCAPER
15	39951375	39951708	ENSG00000259389	H3P38
15	78507564	78537372	ENSG00000188266	HYKK
15	40765161	40807478	ENSG00000104129	DNAJC17
15	89361579	89398487	ENSG00000255571	MIR9-3HG
15	41921417	41929286	ENSG00000259883	EHD4-AS1
15	58150275	58150563	ENSG00000259651	MTCO3P23
15	63504511	63594640	ENSG00000140455	USP3
15	80679684	80755621	ENSG00000136379	ABHD17C
15	79311112	79427432	ENSG00000166557	TMED3
15	40760597	40760874	ENSG00000271236	SUMO2P15
15	51037488	51293912	ENSG00000259240	MIR4713HG
15	20004797	20004815	ENSG00000271317	IGHD4OR15-4A
15	60681564	60687248	ENSG00000259482	RORA-AS2
15	80263068	80341805	ENSG00000259361	LINC00927
15	80779343	80951776	ENSG00000103888	CEMIP
15	39799008	39920266	ENSG00000166073	GPR176
15	84491480	84500599	ENSG00000197627	UBE2Q2P12
15	78624111	78727754	ENSG00000117971	CHRNB4
15	92393881	92468728	ENSG00000140557	ST8SIA2
15	39921042	39925880	ENSG00000246863	GPR176-DT
15	88252730	88271066	ENSG00000260305	NTRK3-AS1
15	58138169	58185911	ENSG00000103569	AQP9
15	85181210	85182083	ENSG00000259449	NIFKP8
15	76993359	77037475	ENSG00000140368	PSTPIP1
15	76979245	76980451	ENSG00000259565	KRT8P23
15	82988441	83011641	ENSG00000169609	C15orf40
15	78661047	78661576	ENSG00000213307	RPL18P11
15	82130233	82262734	ENSG00000140598	EFL1
15	90902218	90922584	ENSG00000196547	MAN2A2
15	82836946	82986153	ENSG00000103942	HOMER2
15	60479152	60630637	ENSG00000245534	RORA-AS1
15	40686183	40695107	ENSG00000245849	RAD51-AS1
15	84980440	85139145	ENSG00000073417	PDE8A
15	79236332	79237206	ENSG00000259419	HNRNPCP3
15	92281484	92282084	ENSG00000258726	DUXAP6
15	75346955	75357115	ENSG00000140398	NEIL1
15	41972763	41999094	ENSG00000246740	PLA2G4E-AS1
15	79432336	79472304	ENSG00000169330	MINAR1
15	84669538	84716460	ENSG00000140612	SEC11A
15	88467453	88480776	ENSG00000181991	MRPS11
15	84507885	84516814	ENSG00000230373	GOLGA6L5P
15	90966340	90988625	ENSG00000258725	PRC1-AS1
15	64739891	64775589	ENSG00000166831	RBPMS2
15	58150635	58150962	ENSG00000259626	MTND3P12
15	91022619	91036611	ENSG00000214432	VPS33B-DT
15	77041404	77083984	ENSG00000140391	TSPAN3
15	70829130	70854157	ENSG00000166173	LARP6
15	90930180	90954093	ENSG00000140553	UNC45A
15	60488284	61229302	ENSG00000069667	RORA
15	61729765	61731389	ENSG00000259284	LINC02349
15	40035690	40039181	ENSG00000140319	SRP14
15	65442463	65517704	ENSG00000074603	DPP8
15	85191438	85213905	ENSG00000259295	CSPG4P12
15	92795647	92796439	ENSG00000258527	ASB9P1
15	58672296	58672933	ENSG00000270986	HMGB1P51
15	48878134	48880173	ENSG00000255302	EID1
15	24985053	24988232	ENSG00000279192	PWAR5
15	42723544	42737128	ENSG00000140326	CDAN1
15	82041778	82046119	ENSG00000183496	MEX3B
15	83654088	84039842	ENSG00000156218	ADAMTSL3
15	50241947	50265965	ENSG00000140287	HDC
15	82459472	82477258	ENSG00000276710	CSPG4P10
15	92285841	92286678	ENSG00000258925	NPM1P5
15	97960703	97973833	ENSG00000140450	ARRDC4
15	92420860	92422735	ENSG00000258739	ENO1P2
15	85754941	85756237	ENSG00000259416	LINC02883
15	91742841	91743955	ENSG00000259057	THRAP3P2
15	78167468	78245688	ENSG00000103740	ACSBG1
15	84655129	84658563	ENSG00000197696	NMB
15	82986210	82991057	ENSG00000169612	RAMAC
15	88585566	88605110	ENSG00000249487	LINC01586
15	85759326	85794925	ENSG00000183655	KLHL25
15	77641764	77652292	ENSG00000259666	LINGO1-AS1
15	96235785	96237010	ENSG00000259763	LINC02157
15	90952239	90955225	ENSG00000258384	RCCD1-AS1
15	91853708	92172435	ENSG00000176463	SLCO3A1
15	82088569	82097694	ENSG00000259518	LINC01583
15	99014526	99031054	ENSG00000278090	LUNAR1
15	101875964	101876901	ENSG00000257109	OR4F28P
15	99284625	99285576	ENSG00000259228	HNRNPA1P62
15	88621337	88632281	ENSG00000181026	AEN
15	96441566	96442313	ENSG00000250825	PGAM1P12
15	93905405	94107938	ENSG00000259724	LINC01581
15	83739784	83740199	ENSG00000261665	TUBAP4
15	82445719	82454837	ENSG00000275695	UBE2Q2P6
15	78810487	78898139	ENSG00000185787	MORF4L1
15	58588809	58749791	ENSG00000137845	ADAM10
15	90966040	90995629	ENSG00000198901	PRC1
15	93718542	94070898	ENSG00000258754	LINC01579
15	83447228	83618743	ENSG00000140600	SH3GL3
15	96783389	96785615	ENSG00000185594	SPATA8
15	78250502	78264156	ENSG00000259708	DNAJA4-DT
15	84600986	84627796	ENSG00000176371	ZSCAN2
15	88459477	88467390	ENSG00000259494	MRPL46
15	101751032	101794302	ENSG00000259660	DNM1P47
15	100849831	100876836	ENSG00000272808	GCAWKR
15	101887354	101887767	ENSG00000259454	WBP1LP5
15	87576929	87579866	ENSG00000259527	LINC00052
15	101842119	101850324	ENSG00000214344	OR4F13P
15	100919327	101078257	ENSG00000154237	LRRK1
15	84633874	84634635	ENSG00000254779	EGLN1P1
15	48971803	48973361	ENSG00000259500	KRT8P24
15	99098217	99135593	ENSG00000182253	SYNM
15	98437162	98547728	ENSG00000283597	FAM169B
15	96388214	96389056	ENSG00000259614	TUBAP12
15	92900189	93027996	ENSG00000173575	CHD2
15	96756987	96758596	ENSG00000214424	FAM149B1P1
15	99251362	99390729	ENSG00000168904	LRRC28
15	101771758	101781989	ENSG00000259236	GOLGA8VP
15	99136323	99251223	ENSG00000103852	TTC23
15	92567817	92574529	ENSG00000258647	LINC00930
15	77660052	77668074	ENSG00000259281	LINGO1-AS2
15	97572185	97875650	ENSG00000251209	LINC00923
15	92471654	92501117	ENSG00000183643	C15orf32
15	98081993	98103761	ENSG00000259611	LINC01582
15	97215812	97432094	ENSG00000259485	LINC02253
15	98648539	98964530	ENSG00000140443	IGF1R
15	89575469	89631056	ENSG00000140534	TICRR
15	99257632	99260015	ENSG00000259706	HSP90B2P
15	98954149	99105824	ENSG00000259475	SYNM-AS1
15	96772005	96783312	ENSG00000259282	SPATA8-AS1
15	75746769	75747263	ENSG00000260815	PPIAP47
15	58771192	58861900	ENSG00000128923	MINDY2
15	96325938	96340263	ENSG00000185551	NR2F2
15	95326528	95507865	ENSG00000259134	LINC00924
15	93065586	93066606	ENSG00000258611	YBX2P2
15	92711808	92712110	ENSG00000253954	HMGN1P38
15	98968229	99007792	ENSG00000183571	PGPEP1L
15	92617448	92809884	ENSG00000185442	FAM174B
15	85415228	85415633	ENSG00000259630	FABP5P9
15	99395179	99396593	ENSG00000259590	LINC02244
15	48712928	48811146	ENSG00000103995	CEP152
15	59372693	59523555	ENSG00000157470	FAM81A
15	98003038	98087384	ENSG00000258483	LINC02251
15	59401221	59402004	ENSG00000259750	NSA2P4
15	89471398	89496589	ENSG00000140519	RHCG
15	87859751	88256768	ENSG00000140538	NTRK3
15	89504909	89524049	ENSG00000259218	LINC00928
15	101828741	101829679	ENSG00000232459	OR4F14P
15	79559256	79560304	ENSG00000259493	TFDP1P3
15	84526781	84571216	ENSG00000189136	UBE2Q2P1
15	59964942	59966084	ENSG00000259573	NMNAT1P5
15	64815632	64825668	ENSG00000140451	PIF1
15	83016423	83067252	ENSG00000064726	BTBD1
15	85240472	85247170	ENSG00000188388	GOLGA6L3
15	97339693	97523442	ENSG00000259664	LINC02254
15	75369379	75455842	ENSG00000169375	SIN3A
15	93430659	93431217	ENSG00000258787	SEPHS1P2
15	100877714	100916626	ENSG00000184254	ALDH1A3
15	42210447	42273584	ENSG00000103978	TMEM87A
15	59768352	59769146	ENSG00000234797	RPS3AP6
15	88143935	88144165	ENSG00000259183	MED28P6
15	19883614	19883716	ENSG00000201241	RNU6-978P
15	20570886	20571175	ENSG00000278497	RN7SL759P
15	21307749	21307855	ENSG00000207289	RNU6-1235P
15	21406385	21406459	ENSG00000277243	MIR3118-3
15	20738679	20738785	ENSG00000238478	RNU6-498P
15	20832795	20832869	ENSG00000265322	MIR3118-2
15	20855251	20855357	ENSG00000238489	RNU6-749P
15	20940252	20940333	ENSG00000266545	MIR5701-1
15	21102843	21103138	ENSG00000243059	RN7SL400P
15	21951242	21951323	ENSG00000264902	MIR5701-3
15	21866210	21866316	ENSG00000200790	RNU6-631P
15	21513959	21514040	ENSG00000277841	MIR5701-2
15	22609141	22609377	ENSG00000277515	RN7SL495P
15	23165897	23166186	ENSG00000273981	RN7SL106P
15	22429200	22429489	ENSG00000274568	RN7SL545P
15	22225278	22225329	ENSG00000221641	MIR1268A
15	25738508	25738620	ENSG00000222123	RNA5SP390
15	25848747	25848825	ENSG00000266517	MIR4715
15	21843750	21843824	ENSG00000265793	MIR3118-4
15	27280318	27280436	ENSG00000200326	RNA5SP391
15	30143733	30143969	ENSG00000277637	RN7SL469P
15	30091662	30091898	ENSG00000273818	RN7SL673P
15	23197827	23197920	ENSG00000276941	MIR4509-1
15	25062333	25062427	ENSG00000207191	SNORD116-5
15	25074114	25074215	ENSG00000200661	SNORD116-10
15	25075929	25076020	ENSG00000206609	SNORD116-11
15	25083588	25083679	ENSG00000206656	SNORD116-17
15	24981994	24982068	ENSG00000276314	SNORD107
15	24985100	24985166	ENSG00000276610	SNORD64
15	24986925	24986995	ENSG00000239014	SNORD108
15	25041974	25042040	ENSG00000274640	SNORD109A
15	25051477	25051571	ENSG00000207063	SNORD116-1
15	25054210	25054304	ENSG00000207001	SNORD116-2
15	25056860	25056954	ENSG00000207014	SNORD116-3
15	25059538	25059633	ENSG00000275529	SNORD116-4
15	25065026	25065121	ENSG00000207442	SNORD116-6
15	25067788	25067882	ENSG00000207133	SNORD116-7
15	25070432	25070526	ENSG00000207093	SNORD116-8
15	25073107	25073201	ENSG00000206727	SNORD116-9
15	25077051	25077142	ENSG00000207197	SNORD116-12
15	25079058	25079149	ENSG00000207137	SNORD116-13
15	25080142	25080233	ENSG00000206621	SNORD116-14
15	25081287	25081378	ENSG00000207174	SNORD116-15
15	25082768	25082859	ENSG00000207263	SNORD116-16
15	25085385	25085476	ENSG00000206688	SNORD116-18
15	25086527	25086618	ENSG00000207460	SNORD116-19
15	25087662	25087753	ENSG00000278715	SNORD116-20
15	25088804	25088895	ENSG00000277785	SNORD116-21
15	25089923	25090014	ENSG00000275127	SNORD116-22
15	25091786	25091877	ENSG00000207375	SNORD116-23
15	25094037	25094128	ENSG00000207279	SNORD116-24
15	25097663	25097754	ENSG00000252326	SNORD116-25
15	25099499	25099594	ENSG00000251815	SNORD116-26
15	25101575	25101666	ENSG00000251896	SNORD116-27
15	25104642	25104732	ENSG00000278123	SNORD116-28
15	35926856	35926923	ENSG00000265098	MIR4510
15	35372256	35372364	ENSG00000265102	MIR3942
15	40615665	40615928	ENSG00000265814	RN7SL376P
15	40529570	40529673	ENSG00000223313	RNU6-516P
15	41191965	41192265	ENSG00000240847	RN7SL497P
15	42199570	42199666	ENSG00000207712	MIR627
15	43391384	43391727	ENSG00000243871	RN7SL487P
15	42427591	42427697	ENSG00000201077	RNU6-188P
15	46660658	46660760	ENSG00000238456	RNU6-1014P
15	46720193	46720512	ENSG00000223308	RN7SKP101
15	44884616	44884780	ENSG00000212424	RNU1-119P
15	47272597	47272889	ENSG00000222343	RN7SKP139
15	49982443	49982561	ENSG00000201086	RNA5SP394
15	49042341	49042643	ENSG00000265942	RN7SL577P
15	51242190	51242264	ENSG00000266593	MIR4713
15	49169070	49169153	ENSG00000264210	MIR4716
15	49198900	49199194	ENSG00000243338	RN7SL307P
15	50347423	50347529	ENSG00000271819	RNU6-94P
15	50360329	50360410	ENSG00000284284	MIR4712
15	50244628	50244931	ENSG00000241175	RN7SL494P
15	53651977	53652123	ENSG00000252066	RNU2-53P
15	56029684	56029981	ENSG00000239703	RN7SL568P
15	57405074	57405175	ENSG00000252984	RNU6-844P
15	58703852	58704154	ENSG00000199730	RN7SKP95
15	58760466	58760681	ENSG00000200318	SNORD3P1
15	64762387	64762515	ENSG00000221033	MIR1272
15	60736769	60736886	ENSG00000212625	RNA5SP397
15	59171183	59171262	ENSG00000253030	MIR2116
15	59212648	59212788	ENSG00000200070	RNU4-80P
15	59341314	59341417	ENSG00000199512	RNU6-212P
15	57278570	57278673	ENSG00000239035	SNORD13D
15	62304658	62304734	ENSG00000277919	MIR8067
15	65304677	65304792	ENSG00000200156	RNU5B-1
15	67839939	67840045	ENSG00000206625	RNU6-1
15	70193236	70193341	ENSG00000200216	RNU6-745P
15	70079372	70079468	ENSG00000207965	MIR629
15	59574103	59574222	ENSG00000201704	RNA5SP396
15	68801850	68801925	ENSG00000265195	MIR4312
15	74411357	74411432	ENSG00000277391	MIR6881
15	75292706	75292928	ENSG00000275992	RN7SL327P
15	74072454	74072676	ENSG00000278604	RN7SL429P
15	74840642	74840707	ENSG00000275411	MIR6882
15	65553081	65553187	ENSG00000207449	RNU6-19P
15	72045183	72045367	ENSG00000222094	RNU2-65P
15	76976915	76977210	ENSG00000243365	RN7SL278P
15	75762215	75762315	ENSG00000284385	MIR4313
15	75785134	75785354	ENSG00000241807	RN7SL319P
